aid;brand;mpnr;ean;name;desc;shop_cat;price;link;image;old_price;dlv_time;dlv_cost;pzn;promo_text;
08880028;Sensilind;S7835;4260339557798;Sensilind Nitril Premium WEISS MEDIUM - (7-8) Nitrilhandschuh zum täglichen Einsatz - 200 Stk.;Sensilind Nitril Premium WEISS MEDIUM - (7-8)     Leichter weißer Nitrilhandschuh zum täglichen Einsatz im Pflege- Reinigungs- oder Lebensmittelbereich. Gutes Tastgefühl mit hoher Griffigkeit optimaler Passform und guter Reißfestigkeit zeichnen diesen Handschuh aus. Der Handschuh ist dicht gegenüber Mikroorganismen (Bakterien Pilzen) und entspricht der EN ISO 374-5:2016. Der Nitrilhandschuh ist frei von allergieauslösenden Proteinen. PSA-Verordnung EU 2016/425 Schutzhandschuhe gegen irreversible Risiken Kategorie III Medizinproduktklasse 1 nach 93/42 EWG.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;15.01;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-nitril-premium-weiss-medium.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind-nitril-premium_m_inko-versand.jpg;16.51;ca. 5-7 Tage;6.90;14353989;;
08880029;Sensilind;S7842;4260339557804;Sensilind Nitril Premium WEISS LARGE (8-9) Nitrilhandschuh zum täglichen Einsatz - 200 Stk.;Sensilind Nitril Premium WEISS LARGE (8-9)     Leichter weißer Nitrilhandschuh zum täglichen Einsatz im Pflege- Reinigungs- oder Lebensmittelbereich. Gutes Tastgefühl mit hoher Griffigkeit optimaler Passform und guter Reißfestigkeit zeichnen diesen Handschuh aus. Der Handschuh ist dicht gegenüber Mikroorganismen (Bakterien Pilzen) und entspricht der EN ISO 374-5:2016. Der Nitrilhandschuh ist frei von allergieauslösenden Proteinen. PSA-Verordnung EU 2016/425 Schutzhandschuhe gegen irreversible Risiken Kategorie III Medizinproduktklasse 1 nach 93/42 EWG.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;15.01;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-nitril-premium-weiss-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind-nitril-premium_l_inko-versand.jpg;16.51;ca. 5-7 Tage;6.90;14353995;;
08880030;Sensilind;S7859;4260339557811;Sensilind Nitril Premium WEISS X-LARGE (9-10) - Nitrilhandschuh zum täglichen Einsatz - 200 Stk.;Sensilind Nitril Premium WEISS X-LARGE (9-10)    Leichter weißer Nitrilhandschuh zum täglichen Einsatz im Pflege- Reinigungs- oder Lebensmittelbereich. Gutes Tastgefühl mit hoher Griffigkeit optimaler Passform und guter Reißfestigkeit zeichnen diesen Handschuh aus. Der Handschuh ist dicht gegenüber Mikroorganismen (Bakterien Pilzen) und entspricht der EN ISO 374-5:2016. Der Nitrilhandschuh ist frei von allergieauslösenden Proteinen. PSA-Verordnung EU 2016/425 Schutzhandschuhe gegen irreversible Risiken Kategorie III Medizinproduktklasse 1 nach 93/42 EWG.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;15.01;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-nitril-premium-weiss-x-large.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind-nitril-premium_xl_inko-versand.jpg;16.51;ca. 5-7 Tage;6.90;14354003;;
08880035;Sensilind;S7903;4260339557903;Sensilind Vinyl Premium SMALL Gr. S (6-7) - Einmalhandschuhe puderfrei - 100 Stk.;Sensilind Vinyl Premium SMALL Gr. S (6-7)    Transparenter preisgünstiger Einmalhandschuh zum Einsatz in der Pflege Industrie Handwerk und mit Einschränkungen im Lebensmittelbereich. Der extra leichte Vinylhandschuh ist äußerst weich und bequem auf der Haut. Er ist frei von allergieauslösenden Proteinen und gegen viele Chemikalien beständig. PSA-Verordnung EU 2016/425 Schutzhandschuhe gegen minimale Risiken Kategorie I Medizinproduktklasse 1 nach 93/42 EWG.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;4.45;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-vinyl-premium-small-gr-s-6-7.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind-vinyl-premium_s_inko-versand.jpg;4.90;ca. 5-7 Tage;6.90;14354115;;
08880037;Sensilind;S7927;4260339557927;Sensilind Vinyl Premium LARGE Gr. L (8-9) Einmalhandschuhe puderfrei - 100 Stk.;Sensilind Vinyl Premium LARGE Gr. L (8-9)    Transparenter preisgünstiger Einmalhandschuh zum Einsatz in der Pflege Industrie Handwerk und mit Einschränkungen im Lebensmittelbereich. Der extra leichte Vinylhandschuh ist äußerst weich und bequem auf der Haut. Er ist frei von allergieauslösenden Proteinen und gegen viele Chemikalien beständig. PSA-Verordnung EU 2016/425 Schutzhandschuhe gegen minimale Risiken Kategorie I Medizinproduktklasse 1 nach 93/42 EWG.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;4.45;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-vinyl-premium-large-gr-l-8-9.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind-vinyl-premium_l_inko-versand.jpg;4.90;ca. 5-7 Tage;6.90;14354138;;
08880038;Sensilind;S7934;4260339557934;Sensilind Vinyl Premium X-LARGE XL (9-10) - Einmalhandschuhe puderfrei - 100 Stk.;Sensilind Vinyl Premium X-LARGE XL (9-10)     Transparenter preisgünstiger Einmalhandschuh zum Einsatz in der Pflege Industrie Handwerk und mit Einschränkungen im Lebensmittelbereich. Der extra leichte Vinylhandschuh ist äußerst weich und bequem auf der Haut. Er ist frei von allergieauslösenden Proteinen und gegen viele Chemikalien beständig. PSA-Verordnung EU 2016/425 Schutzhandschuhe gegen minimale Risiken Kategorie I Medizinproduktklasse 1 nach 93/42 EWG.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;4.45;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-vinyl-premium-x-large-xl-9-10.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind-vinyl-premium_xl_inko-versand.jpg;4.90;ca. 5-7 Tage;6.90;14354150;;
01890024;Sensilind;2945/1890024;4002017029452;SENSILIND KÖRPERLOTION - 250 ml - PZN 09902201;Sensilind Körperlotion - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Körperlotion - 250 ml    Sensilind Körperlotion bei trockener spröder rauher und schuppiger Haut.    Charakteristik:  Pflegende Körperlotion bei trockener spröder rauher und schuppiger Haut. Für ein samtweiches Hautgefühl. Mit Panthenol Bisabolol Kamille und Aloe Vera.    Zur Stabilisierung des Feuchtigkeitsfilmes bei trockener spröder rauer oder schuppiger Haut nach der Reinigung.Pflegt die Haut und vermittelt ihr ein angenehm wohltuend samtweiches Gefühl. Lindernd bei Juckreiz. Mit feuchtigkeitsbindendem Aloe Vera Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut.    Inhaltsstoffe:  Aqua Paraffinum Liquidum Decyl Oleate Sorbitol Triceteareth-4 Phosphate Isopropyl Palmitate Cetyl Alcohol Propylene Glycol Carbomer Parfum Sodium Hydroxide Bisabolol Butylene Glycol Chamomilla Recutita Extract Benzyl Alcohol BHT Ascorbyl Palmitate Glyceryl Stearate Sodium Benzoate Aloe Barbadensis Gel Potassium Sorb;Home > Inkontinenz > Nach Marken sortiert > Sensilind;5.33;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-koerperlotion-250ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_koerperlotion_250_inko-versand.jpg;5.86;ca. 5-7 Tage;6.90;09902201;;
01890026;Sensilind;2946/1890026;4002017029469;SENSILIND KÖRPERLOTION - 500 ml - PZN 09902218;Sensilind Körperlotion - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Körperlotion - 500 ml    Sensilind Körperlotion bei trockener spröder rauher und schuppiger Haut.    Charakteristik:  Pflegende Körperlotion bei trockener spröder rauher und schuppiger Haut. Für ein samtweiches Hautgefühl. Mit Panthenol Bisabolol Kamille und Aloe Vera.    Zur Stabilisierung des Feuchtigkeitsfilmes bei trockener spröder rauer oder schuppiger Haut nach der Reinigung.Pflegt die Haut und vermittelt ihr ein angenehm wohltuend samtweiches Gefühl. Lindernd bei Juckreiz. Mit feuchtigkeitsbindendem Aloe Vera Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut.    Inhaltsstoffe:  Aqua Paraffinum Liquidum Decyl Oleate Sorbitol Triceteareth-4 Phosphate Isopropyl Palmitate Cetyl Alcohol Propylene Glycol Carbomer Parfum Sodium Hydroxide Bisabolol Butylene Glycol Chamomilla Recutita Extract Benzyl Alcohol BHT Ascorbyl Palmitate Glyceryl Stearate Sodium Benzoate Aloe Barbadensis Gel Potassium Sorb;Home > Inkontinenz > Nach Marken sortiert > Sensilind;8.56;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-koerperlotion-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_koerperlotion_500_inko-versand.jpg;9.42;ca. 5-7 Tage;6.90;09902218;;
01890025;Sensilind;2947/1890025;4002017029476;SENSILIND KÖRPERLOTION - 1 Liter - PZN 09902224;Sensilind Körperlotion - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Körperlotion - 250 ml    Sensilind Körperlotion bei trockener spröder rauher und schuppiger Haut.    Charakteristik:  Pflegende Körperlotion bei trockener spröder rauher und schuppiger Haut. Für ein samtweiches Hautgefühl. Mit Panthenol Bisabolol Kamille und Aloe Vera.    Zur Stabilisierung des Feuchtigkeitsfilmes bei trockener spröder rauer oder schuppiger Haut nach der Reinigung.Pflegt die Haut und vermittelt ihr ein angenehm wohltuend samtweiches Gefühl. Lindernd bei Juckreiz. Mit feuchtigkeitsbindendem Aloe Vera Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut.    Inhaltsstoffe:  Aqua Paraffinum Liquidum Decyl Oleate Sorbitol Triceteareth-4 Phosphate Isopropyl Palmitate Cetyl Alcohol Propylene Glycol Carbomer Parfum Sodium Hydroxide Bisabolol Butylene Glycol Chamomilla Recutita Extract Benzyl Alcohol BHT Ascorbyl Palmitate Glyceryl Stearate Sodium Benzoate Aloe Barbadensis Gel Potassium Sorb;Home > Inkontinenz > Nach Marken sortiert > Sensilind;13.36;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-koerperlotion-1l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_koerperlotion_1000_inko-versand.jpg;14.70;ca. 5-7 Tage;6.90;09902224;;
01890028;Sensilind;2961/1890028;4002017029612;SENSILIND HAUTFLUID GEL - 250ml - PZN 09902230;Sensilind Hautfluid Gel - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Hautfluid Gel - 250 ml     Sensilind Hautfluid Gel kühlt und beruhigt die Haut.    Charakteristik:  Erfrischende vitalisierende Fichtennadel-Einreibung in Gelform. Kühlt und beruhigt die Haut. Ohne Konservierungsmittel. pH-Wert 65. Mit Panthenol Menthol und Campher.    Kühlendes Hautfluid leicht aufzutragen und zu verteilen durch Gelform. Belebt und fördert die Durchblutung. Mit Menthol und Kampfer. Unterstützt die Regeneration der Haut. Nicht bei offenen Wunden einsetzen. Nicht für Säuglinge und Kleinkinder verwenden. pH-Wert hautneutral.    Inhaltsstoffe:  Aqua Isopropyl Alcohol PEG-40 Hydrogenated Castor Oil Sodium Carbomer Panthenol Propylene Glycol Camphor Menthol Trideceth-9 Parfum PEG-5 Ethylhexanoate C.l. 47 005 C.l. 42 090;Home > Inkontinenz > Nach Marken sortiert > Sensilind;3.27;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-hautfluid-gel-250ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_hautfluidgel_500_inko-versand.jpg;3.60;ca. 5-7 Tage;6.90;09902230;;
01890031;Sensilind;2964/1890031;4002017029643;SENSILIND HAUTFLUID GEL - 500 ml - PZN 09902247;Sensilind Hautfluid Gel - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Hautfluid Gel - 250 ml     Sensilind Hautfluid Gel kühlt und beruhigt die Haut.    Charakteristik:  Erfrischende vitalisierende Fichtennadel-Einreibung in Gelform. Kühlt und beruhigt die Haut. Ohne Konservierungsmittel. pH-Wert 65. Mit Panthenol Menthol und Campher.    Kühlendes Hautfluid leicht aufzutragen und zu verteilen durch Gelform. Belebt und fördert die Durchblutung. Mit Menthol und Kampfer. Unterstützt die Regeneration der Haut. Nicht bei offenen Wunden einsetzen. Nicht für Säuglinge und Kleinkinder verwenden. pH-Wert hautneutral.    Inhaltsstoffe:  Aqua Isopropyl Alcohol PEG-40 Hydrogenated Castor Oil Sodium Carbomer Panthenol Propylene Glycol Camphor Menthol Trideceth-9 Parfum PEG-5 Ethylhexanoate C.l. 47 005 C.l. 42 090;Home > Inkontinenz > Nach Marken sortiert > Sensilind;6.53;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-hautfluid-gel-500ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_hautfluidgel_500_inko-versand_1.jpg;7.18;ca. 5-7 Tage;6.90;09902247;;
01890029;Sensilind;2962;4002017029629;SENSILIND HAUTFLUID GEL - 1 Liter - PZN 09902253;Sensilind Hautfluid Gel - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Hautfluid Gel - 250 ml     Sensilind Hautfluid Gel kühlt und beruhigt die Haut.    Charakteristik:  Erfrischende vitalisierende Fichtennadel-Einreibung in Gelform. Kühlt und beruhigt die Haut. Ohne Konservierungsmittel. pH-Wert 65. Mit Panthenol Menthol und Campher.    Kühlendes Hautfluid leicht aufzutragen und zu verteilen durch Gelform. Belebt und fördert die Durchblutung. Mit Menthol und Kampfer. Unterstützt die Regeneration der Haut. Nicht bei offenen Wunden einsetzen. Nicht für Säuglinge und Kleinkinder verwenden. pH-Wert hautneutral.    Inhaltsstoffe:  Aqua Isopropyl Alcohol PEG-40 Hydrogenated Castor Oil Sodium Carbomer Panthenol Propylene Glycol Camphor Menthol Trideceth-9 Parfum PEG-5 Ethylhexanoate C.l. 47 005 C.l. 42 090;Home > Inkontinenz > Nach Marken sortiert > Sensilind;7.42;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-hautfluid-gel-1l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_hautfluidgel_1000_inko-versand.jpg;8.16;ca. 5-7 Tage;6.90;09902253;;
01890022;Sensilind;2942/1890022;4002017029421;SENSILIND HAUTPFLEGEÖL - 1 Liter - PZN 09902187;Sensilind Hautpflegeöl - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Hautpflegeöl - 250 ml    Sensilind Hautpflegeöl - Sensilind Body Care    Charakteristik:  Zur Gesunderhaltung und schonender Pflege strapazierter geröteter besonders empfindlicher Haut. Ohne Konservierungsmittel. Mit Bisabolo und Kamille.    Zur schonenden Pflege bei besonders empfindlicher belasteter trockener und spröder Haut. Reinigt und schützt in einem Pflegegang. Mit mildem pflanzlichem Öl Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut wirkt beruhigend auf gereizte Hautbereiche. Beugt Wundliegen Hautreizungen und -rötungen vor. Leicht verteilbar schnell einziehend. Ohne Konservierungsmittel.    Inhaltsstoffe:  Glycine Soja Caprylic/Capric Triglyceride Parfum Chamomilla Recutita Oil Bisabolol Propylene Glycol BHT Ascorbyl Palmitate Glyceryl Stearate Citric Acid.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;9.23;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-hautpflegeoel-1l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_hautpflegeoel_1000ml_inko-versand.jpg;10.15;ca. 5-7 Tage;6.90;09902187;;
01890020;Sensilind;2940/1890020;4002017029414;SENSILIND HAUTPFLEGEÖL - 250ml - PZN 09902170;Sensilind Hautpflegeöl - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    Sensilind Hautpflegeöl - 250 ml    Sensilind Hautpflegeöl - Sensilind Body Care    Charakteristik:  Zur Gesunderhaltung und schonender Pflege strapazierter geröteter besonders empfindlicher Haut. Ohne Konservierungsmittel. Mit Bisabolo und Kamille.    Zur schonenden Pflege bei besonders empfindlicher belasteter trockener und spröder Haut. Reinigt und schützt in einem Pflegegang. Mit mildem pflanzlichem Öl Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut wirkt beruhigend auf gereizte Hautbereiche. Beugt Wundliegen Hautreizungen und -rötungen vor. Leicht verteilbar schnell einziehend. Ohne Konservierungsmittel.    Inhaltsstoffe:  Glycine Soja Caprylic/Capric Triglyceride Parfum Chamomilla Recutita Oil Bisabolol Propylene Glycol BHT Ascorbyl Palmitate Glyceryl Stearate Citric Acid.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;4.06;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-hautpflegeoel-250ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_hautfluidgel_250ml_inko-versand.jpg;4.47;ca. 5-7 Tage;6.90;09902170;;
01890006;Sensilind;01890006;4002017029056;SENSILIND DUSCHGEL - 250ml - PZN 09902098;SENSILIND DUSCHGEL    Mildes Duschbad mit sanfter Reinigung und wertvoller Pflege. Für Haut und Haar. pH-Wert 65. Mit Bisabolol Aloe Vera und Kamille.    Zur milden Reinigung und Pflege bei beanspruchter trockener und strapazierter Haut. Enthält ausgewählte hochwertige und sanfte Reinigungs- und Pflegekomponenten. Seifen- und alkalifrei. Mit feuchtigkeitsspeichernder Aloe Vera Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut. Zur Reinigung von Kopf bis Fuß. Auch als mildes Shampoo zur Haarpflege verwendbar. pH-Wert hautneutral.    GVS Artikel: Sensilind Duschgel    Inhalt: 250 ml Menge: 1 x 1 (1 Stück)    Charakteristik: Mildes Duschbad mit sanfter Reinigung und wertvoller Pflege.    Inhaltsstoffe:  Aqua Sodium Laureth Sulfate Cocamide DEA Cocamidopropyl Betaine Sodium Chloride Propylene Glycol Glycerin Parfum Bisbolol Glycol Distearate Latic Acid Butylene Glycol Chamomilla Recutita Extract Laureth-4 Benzyl Alcohol Sodium Benzoate Aloe Barbadensis Gel Potassium Sorbate C.I. 42 090 Methyl;Home > Inkontinenz > Nach Marken sortiert > Sensilind;2.94;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-duschgel-250ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_duschgel_250_inko-versand.jpg;3.23;ca. 5-7 Tage;6.90;09902098;;
01890007;Sensilind;2907;4002017029070;SENSILIND DUSCHGEL - 1.000 ml - PZN 0990210;SENSILIND DUSCHGEL    Mildes Duschbad mit sanfter Reinigung und wertvoller Pflege. Für Haut und Haar. pH-Wert 65. Mit Bisabolol Aloe Vera und Kamille.    Zur milden Reinigung und Pflege bei beanspruchter trockener und strapazierter Haut. Enthält ausgewählte hochwertige und sanfte Reinigungs- und Pflegekomponenten. Seifen- und alkalifrei. Mit feuchtigkeitsspeichernder Aloe Vera Kamille-Extrakt und ˺-Bisabolol. Unterstützt die Regeneration der Haut. Zur Reinigung von Kopf bis Fuß. Auch als mildes Shampoo zur Haarpflege verwendbar. pH-Wert hautneutral.    GVS Artikel: Sensilind Duschgel    Inhalt: 1.000 ml Menge: 1 x 1 (1 Stück)    Charakteristik: Mildes Duschbad mit sanfter Reinigung und wertvoller Pflege.    Inhaltsstoffe:  Aqua Sodium Laureth Sulfate Cocamide DEA Cocamidopropyl Betaine Sodium Chloride Propylene Glycol Glycerin Parfum Bisbolol Glycol Distearate Latic Acid Butylene Glycol Chamomilla Recutita Extract Laureth-4 Benzyl Alcohol Sodium Benzoate Aloe Barbadensis Gel Potassium Sorbate C.I. 42 090 Meth;Home > Inkontinenz > Nach Marken sortiert > Sensilind;6.73;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-duschgel-1l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_duschgel_1000_inko-versand.jpg;7.40;ca. 5-7 Tage;6.90;09902106;;
01890009;Sensilind;2910;4002017029100;SENSILIND PFLEGESHAMPOO - 250 ml - PZN 09902276;SENSILIND PFLEGESHAMPOO    Alkali- und seifenfreies Pflegeshampoo. Zur gründlichen Reinigung und Pflege von Kopfhaut und Haar. Mit Anti-Schuppen-Effekt. Das enthaltene Panthenol verbessert das Feuchthaltevermögen und verleiht dem Haar Glanz Geschmeidigkeit und Fülle. Zur Vorbeugung bei beanspruchter Kopfhaut. pH-Wert hautneutral. Mit α-Bisabolol Panthenol und Kamille.    Inhaltsstoffe:  Aqua Sodium Laureth Sulfate Cocamide DEA Cocamidopropyl Betaine Sodium Chloride Propylene Glycol Glycerin Usnea Barbata Extract Parfum Panthenol Glycol Distearate Lactic Acid Butylene Glycol Chamomilla Recutita Extract Laureth-4 Benzyl Alcohol Sodium Benzoate Potassium Sorbate C.l. 47 005 C.l. 16 035 Methylchloroisothiazolinone Methylisothiazolinone.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;2.94;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-pflegeshampoo-250ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_pflegeshampoo_250_inko-versand.jpg;3.23;ca. 5-7 Tage;6.90;09902276;;
01890010;Sensilind;2912/1890010;4002017029124;SENSILIND PFLEGESHAMPOO - 1.000 ml - PZN 09902282;SENSILIND PFLEGESHAMPOO    Alkali- und seifenfreies Pflegeshampoo. Zur gründlichen Reinigung und Pflege von Kopfhaut und Haar. Mit Anti-Schuppen-Effekt. Das enthaltene Panthenol verbessert das Feuchthaltevermögen und verleiht dem Haar Glanz Geschmeidigkeit und Fülle. Zur Vorbeugung bei beanspruchter Kopfhaut. pH-Wert hautneutral. Mit α-Bisabolol Panthenol und Kamille.    Inhaltsstoffe:  Aqua Sodium Laureth Sulfate Cocamide DEA Cocamidopropyl Betaine Sodium Chloride Propylene Glycol Glycerin Usnea Barbata Extract Parfum Panthenol Glycol Distearate Lactic Acid Butylene Glycol Chamomilla Recutita Extract Laureth-4 Benzyl Alcohol Sodium Benzoate Potassium Sorbate C.l. 47 005 C.l. 16 035 Methylchloroisothiazolinone Methylisothiazolinone.;Home > Inkontinenz > Nach Marken sortiert > Sensilind;5.65;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-pflegeshampoo-1l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_pflegeshampoo_1000_inko-versand.jpg;6.22;ca. 5-7 Tage;6.90;09902282;;
01890016;Sensilind;2922;4002017029223;SENSILIND CREMEBAD - 1 Liter - PZN 09902141;SENSILIND CREMEBAD - 1 Liter - PZN 09902141    Creme-Schaumbad für die milde Reinigung trockener und strapazierter Haut. Mit α-Bisabolol Kamillenextrakt Panthenol und Vitamin E.    Charakteristik:  Wertvoll cremendes Schaumbad mit ausgesucht milden Reinigungs- und Pflegekomponenten. pH-Wert 65. Mit Bisabolol Kamille und Vitamin E.  Für besonders milde Reinigung und Pflege trockener und strapazierter Haut. Mit wertvollen Komponenten sowie Vitamin E Kamille-Extrakt und ˺-Bisabolol.    Anwendung:  Je Vollbad sind 40 ml (1 Verschlusskappe) ausreichend. Ideale Wassertemperatur: ca. 36° C. Anwendungszeit: 10-20 Minuten. Bei Bluthochdruck zurückhaltend anwenden.    Ingredients:  Aqua Sodium Laureth Sulfate Sodium Chloride Disodium Laureth Sulfosuccinate PEG-7 Glyceryl Cocoate Propylene Glycol Tocopheryl Acetate Parfum Panthenol PEG-55 Propylene Glycol Oleate Glycol Distearate Sodium Hydroxide Bisabolol Laureth-4 Cocamidopropyl Betaine Butylene Glycol Chamomilla Recutita Extract Benzyl Alcohol Sodium Benzoate Potassi;Home > Inkontinenz > Nach Marken sortiert > Sensilind;7.55;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-cremebad-1l.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_cremebad_1000_inko-versand.jpg;8.30;ca. 5-7 Tage;6.90;09902141;;
01890069;Sensilind;2951;4002017029513;Sensilind Wundschutzcreme parfümfrei - 150ml - PZN 00467778;GVS Sensilind Wundschutzcreme - Sensilind Body Care - Inkontinenzsysteme / Körperpflege    GVS Sensilind Wundschutzcreme - 150 ml    GVS Sensilind Wundschutzcreme ist eine schützende Barrierecreme für belastete Hautpartien besonders im Inkontinenzbereich. Ideal schützende Barrierecreme für belastete Hautpartien z. B. im Inkontinenzbereich. Die Creme ist leicht verteilbar wasserabweisend und klebt nicht. Mit Kamillenöl und α-Bisabolol. Enthält Bienenwachs.    Charakteristik:  Ideal schützende Barrierecreme für belastete Hautpartien besonders im Inkontinenzbereich. Wasserabweisend pflegend leicht verteilbar. Wirkt lindernd. Mit Bisabolol und Kamille.    Protektive Hautschutzcreme für den Inkontinenzbereich besonders bei gereizten geröteten belasteten Hautbereichen. Beugt Wundliegen und Wundreiben vor. Wirkt lindernd ist leicht verteilbar und klebt nicht. Mit Kamillenöl. Unterstützt die Regeneration der Haut. Enthält Bienenwachs.    Inhaltsstoffe:  Petrolatum Paraffinum Liquidum Zinc Oxide Cera Alba Cetearyl Eth;Home > Inkontinenz > Nach Marken sortiert > Sensilind;2.73;https://www.inko-versand.de/inkontinenzbedarf/nach-hersteller-sortiert/sensilind/sensilind-wundschutzcreme-150ml.html;https://www.inko-versand.de/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/s/e/sensilind_wundschutzcreme_250ml_inko-versand.jpg;3.00;ca. 5-7 Tage;6.90;00467778;;
